post.uri,post.cid,post.author.did,post.author.handle,post.author.displayName,post.author.avatar,post.author.viewer.muted,post.author.viewer.blockedBy,post.author.labels,post.author.createdAt,post.record.$type,post.record.createdAt,post.record.embed.$type,post.record.embed.external.description,post.record.embed.external.thumb.$type,post.record.embed.external.thumb.ref.$link,post.record.embed.external.thumb.mimeType,post.record.embed.external.thumb.size,post.record.embed.external.title,post.record.embed.external.uri,post.record.facets,post.record.langs,post.record.text,post.embed.$type,post.embed.external.uri,post.embed.external.title,post.embed.external.description,post.embed.external.thumb,post.replyCount,post.repostCount,post.likeCount,post.quoteCount,post.indexedAt,post.viewer.threadMuted,post.viewer.embeddingDisabled,post.labels,reason.$type,reason.by.did,reason.by.handle,reason.by.displayName,reason.by.avatar,reason.by.viewer.muted,reason.by.viewer.blockedBy,reason.by.labels,reason.by.createdAt,reason.indexedAt,post.record.embed.images,post.embed.images,post.author.associated.chat.allowIncoming,post.record.embed.record.cid,post.record.embed.record.uri,post.embed.record.$type,post.embed.record.uri,post.embed.record.cid,post.embed.record.author.did,post.embed.record.author.handle,post.embed.record.author.displayName,post.embed.record.author.avatar,post.embed.record.author.viewer.muted,post.embed.record.author.viewer.blockedBy,post.embed.record.author.labels,post.embed.record.author.createdAt,post.embed.record.value.$type,post.embed.record.value.createdAt,post.embed.record.value.embed.$type,post.embed.record.value.embed.images,post.embed.record.value.facets,post.embed.record.value.langs,post.embed.record.value.text,post.embed.record.labels,post.embed.record.likeCount,post.embed.record.replyCount,post.embed.record.repostCount,post.embed.record.quoteCount,post.embed.record.indexedAt,post.embed.record.embeds
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3llvl4efjos23,bafyreiczkpf2onphvkx6q7iwehhtmswn3cl2zcid6edob3mfmz7unhh3gi,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-04-03T09:19:34.521Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/3YbbFjq'}], 'index': {'byteEnd': 223, 'byteStart': 208}}]",['en'],"Donald Trump has committed the most profound, harmful and unnecessary economic error in the modern era. Almost everything he said—on history, economics and the technicalities of trade—was utterly deluded econ.st/3YbbFjq",app.bsky.embed.images#view,,,,,512,5522,12428,780,2025-04-03T09:19:36.901Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreicjqnqsfbed5k7dr3esq5rpj35kv5r3e5s4x2b2lvcozouh6miuim'}, 'mimeType': 'image/jpeg', 'size': 251349}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreicjqnqsfbed5k7dr3esq5rpj35kv5r3e5s4x2b2lvcozouh6miuim@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreicjqnqsfbed5k7dr3esq5rpj35kv5r3e5s4x2b2lvcozouh6miuim@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:fidlfwaezwm2zmmszdfabgy2/app.bsky.feed.post/3lltnydbqbo2x,bafyreiapnl5tegxfjnqf4yrhcviizbwxo4ac4xg4zkp2wviiiph7te6p7a,did:plc:fidlfwaezwm2zmmszdfabgy2,archiehall.bsky.social,Archie Hall,https://cdn.bsky.app/img/avatar/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreic25qah6xbkwdduekek2y6wtj5kpnfztriopti5mygwnauijr4qli@jpeg,False,False,[],2023-11-21T08:06:50.899Z,app.bsky.feed.post,2025-04-02T15:05:40.811137Z,app.bsky.embed.images,,,,,,,,[],['en'],"Quick 🧵 with more than you'll want to know on the OBR's trend productivity estimate—a number that could blow up Labour's next budget

To illustrate the scale: nudging it down by 0.25 percentage points would ~fully offset the headroom opened by raising employer NICs last year

1/",app.bsky.embed.images#view,,,,,1,3,19,0,2025-04-02T15:05:42.104Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-04-02T15:08:48.504Z,"[{'alt': '', 'aspectRatio': {'height': 370, 'width': 360}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreihh7vwmojembakykjnti7r5eug6yqpuwesuzvlxd35qavjgd3nmd4'}, 'mimeType': 'image/png', 'size': 112246}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreihh7vwmojembakykjnti7r5eug6yqpuwesuzvlxd35qavjgd3nmd4@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreihh7vwmojembakykjnti7r5eug6yqpuwesuzvlxd35qavjgd3nmd4@jpeg', 'alt': '', 'aspectRatio': {'height': 370, 'width': 360}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:uod7l6gktnbincngqypbi4zb/app.bsky.feed.post/3llsnkiovls2n,bafyreif75gx5izgv4kfhk6b2m5zr6jn7jefxuq5pwj5swgbv2oo2kiy74u,did:plc:uod7l6gktnbincngqypbi4zb,dsorennie.bsky.social,David Rennie,https://cdn.bsky.app/img/avatar/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreihs4xndjdh6gvejdc3gcs2nnbvxg4i7d7qze2efhabjqe4jj25j3y@jpeg,False,False,[],2023-11-18T08:24:31.511Z,app.bsky.feed.post,2025-04-02T05:25:17.075Z,app.bsky.embed.external,Its experts cannot decide whether the second Trump presidency is a threat or opportunity,blob,bafkreigr3tgnokka7wzslw4hz3vqcy4fr4ymcgcafwr2knblsfgdgpfr6e,image/jpeg,603546.0,"China debates whether Trump is a revolutionary, or just rude",https://economist.com/international/2025/04/01/china-debates-whether-trump-is-a-revolutionary-or-just-rude,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://economist.com/international/2025/04/01/china-debates-whether-trump-is-a-revolutionary-or-just-rude'}], 'index': {'byteEnd': 298, 'byteStart': 269}}]",['en'],"Donald Trump’s views on allies are being urgently debated by China’s rulers. Is he ditching Europe and Canada to focus on China - as US hawks claim - or will he ditch Asian allies too and pull back from the world? My column, The Telegram, from Beijing and Shanghai
economist.com/internationa...",app.bsky.embed.external#view,https://economist.com/international/2025/04/01/china-debates-whether-trump-is-a-revolutionary-or-just-rude,"China debates whether Trump is a revolutionary, or just rude",Its experts cannot decide whether the second Trump presidency is a threat or opportunity,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreigr3tgnokka7wzslw4hz3vqcy4fr4ymcgcafwr2knblsfgdgpfr6e@jpeg,4,17,57,0,2025-04-02T05:25:19.698Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-04-02T06:08:18.900Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lled5wrscs2r,bafyreigevllfgpcjuer46pqsqgpimnz7xeqjphweje4xqa47htv3jsp4wy,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-03-27T12:42:01.862Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/3Rn8Tnm'}], 'index': {'byteEnd': 74, 'byteStart': 59}}]",['en'],Israel’s expansionism is a danger to others—and itself econ.st/3Rn8Tnm,app.bsky.embed.images#view,,,,,25,39,157,8,2025-03-27T12:42:04.704Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreif3zja7wkk2kfotv2af3njouqk52b7c2o3eo4qm5fvao6t3hh34uu'}, 'mimeType': 'image/jpeg', 'size': 755316}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreif3zja7wkk2kfotv2af3njouqk52b7c2o3eo4qm5fvao6t3hh34uu@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreif3zja7wkk2kfotv2af3njouqk52b7c2o3eo4qm5fvao6t3hh34uu@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lled4rq7tk2r,bafyreifacqnun425mveyn7ap5uh5kdpvyyfec33wbax7yazsknclruupfe,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-03-27T12:41:23.003Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/42bGqGf'}], 'index': {'byteEnd': 120, 'byteStart': 105}}]",['en'],"Is Elon Musk remaking America’s government, or breaking it? There are three possible outcomes for DOGE econ.st/42bGqGf",app.bsky.embed.images#view,,,,,46,53,187,15,2025-03-27T12:41:26.001Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreifwa4ywm6k6uyx5nldae6aa33cowxdnriuz62iorhx7xjajaz66tm'}, 'mimeType': 'image/jpeg', 'size': 487239}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreifwa4ywm6k6uyx5nldae6aa33cowxdnriuz62iorhx7xjajaz66tm@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreifwa4ywm6k6uyx5nldae6aa33cowxdnriuz62iorhx7xjajaz66tm@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:fidlfwaezwm2zmmszdfabgy2/app.bsky.feed.post/3lle7tcp5ns2o,bafyreigbnni5jtne56giy3zifv5b4z7fyxuy6ypaxokajiesmpiw5q53ta,did:plc:fidlfwaezwm2zmmszdfabgy2,archiehall.bsky.social,Archie Hall,https://cdn.bsky.app/img/avatar/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreic25qah6xbkwdduekek2y6wtj5kpnfztriopti5mygwnauijr4qli@jpeg,False,False,[],2023-11-21T08:06:50.899Z,app.bsky.feed.post,2025-03-27T11:42:24.059Z,app.bsky.embed.external,"But after a messy Spring Statement, the window of opportunity is narrowing",blob,bafkreidiuyofngqls2tihss7vdz2xdasa36u7b4a3f6dfrk32z7xbgmiju,image/jpeg,812515.0,Labour can still rescue Britain’s growth prospects,https://www.economist.com/leaders/2025/03/26/labour-can-still-rescue-britains-growth-prospects,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/leaders/2025/03/26/labour-can-still-rescue-britains-growth-prospects'}], 'index': {'byteEnd': 248, 'byteStart': 215}}]",['en'],"The British government says it's being bold on driving economic growth. If it truly thinks so, that is only because of a lack of ambition and imagination.

My leader taking stock of Labour's economic agenda:
➡️ www.economist.com/leaders/2025...",app.bsky.embed.external#view,https://www.economist.com/leaders/2025/03/26/labour-can-still-rescue-britains-growth-prospects,Labour can still rescue Britain’s growth prospects,"But after a messy Spring Statement, the window of opportunity is narrowing",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreidiuyofngqls2tihss7vdz2xdasa36u7b4a3f6dfrk32z7xbgmiju@jpeg,1,2,16,0,2025-03-27T11:42:25.704Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-27T11:44:47.102Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:fidlfwaezwm2zmmszdfabgy2/app.bsky.feed.post/3lle5nrzvyk2p,bafyreihowemp2yv6byhogvv3uoawpn2qs2l64ozsfxl7sfaerqs3xhkfhe,did:plc:fidlfwaezwm2zmmszdfabgy2,archiehall.bsky.social,Archie Hall,https://cdn.bsky.app/img/avatar/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreic25qah6xbkwdduekek2y6wtj5kpnfztriopti5mygwnauijr4qli@jpeg,False,False,[],2023-11-21T08:06:50.899Z,app.bsky.feed.post,2025-03-27T11:03:31.329Z,app.bsky.embed.images,,,,,,,,"[{'$type': 'app.bsky.richtext.facet', 'features': [{'$type': 'app.bsky.richtext.facet#mention', 'did': 'did:plc:mhzk3blh4pfxo3fqh2meowbb'}], 'index': {'byteEnd': 30, 'byteStart': 16}}, {'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/britain/2025/03/27/britains-wimpish-effort-to-balance-its-books'}], 'index': {'byteEnd': 297, 'byteStart': 264}}]",['en'],"My analysis for @economist.com of the Spring Statement just went up. Highlights:
— Yesterday's brouhaha was entirely avoidable
— Britain remains fiscally rickety
— Eyes are on the next budget, where another round of tax rises now looks likely

(More⬇️)

www.economist.com/britain/2025...",app.bsky.embed.images#view,,,,,1,1,15,0,2025-03-27T11:03:41.304Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-27T11:06:14.200Z,"[{'alt': '', 'aspectRatio': {'height': 326, 'width': 720}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreictpntwn7winyu57wegk7ipveo2k5y3azrypad5y6lgdxwwngyzyi'}, 'mimeType': 'image/jpeg', 'size': 166736}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreictpntwn7winyu57wegk7ipveo2k5y3azrypad5y6lgdxwwngyzyi@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:fidlfwaezwm2zmmszdfabgy2/bafkreictpntwn7winyu57wegk7ipveo2k5y3azrypad5y6lgdxwwngyzyi@jpeg', 'alt': '', 'aspectRatio': {'height': 326, 'width': 720}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:uod7l6gktnbincngqypbi4zb/app.bsky.feed.post/3llay6ziu6s2f,bafyreiataqhkbrew2low2tiafr4i2ig5v5tyoum34drhkygyakj4pe457a,did:plc:uod7l6gktnbincngqypbi4zb,dsorennie.bsky.social,David Rennie,https://cdn.bsky.app/img/avatar/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreihs4xndjdh6gvejdc3gcs2nnbvxg4i7d7qze2efhabjqe4jj25j3y@jpeg,False,False,[],2023-11-18T08:24:31.511Z,app.bsky.feed.post,2025-03-26T04:47:47.919Z,app.bsky.embed.external,"In a fracturing world, trade and co-operation will come first",blob,bafkreifsjvyarzn75ngh3sjk2r26q62mpaetz4cwfoijyo33q2npvvjoli,image/jpeg,580227.0,Europe will have to zip its lip over China’s abuses,https://economist.com/international/2025/03/25/europe-will-have-to-zip-its-lip-over-chinas-abuses,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://economist.com/international/2025/03/25/europe-will-have-to-zip-its-lip-over-chinas-abuses'}], 'index': {'byteEnd': 300, 'byteStart': 271}}]",['en'],"In a turbulent, Trumpian world, expect many Western countries to decide that confronting China over values or geopolitics is a luxury they can ill afford. That doesn’t mean relations will be smooth-huge tensions over trade remain. My column, The Telegram, from Beijing
economist.com/internationa...",app.bsky.embed.external#view,https://economist.com/international/2025/03/25/europe-will-have-to-zip-its-lip-over-chinas-abuses,Europe will have to zip its lip over China’s abuses,"In a fracturing world, trade and co-operation will come first",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreifsjvyarzn75ngh3sjk2r26q62mpaetz4cwfoijyo33q2npvvjoli@jpeg,1,9,35,3,2025-03-26T04:47:55.499Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-26T08:38:27.300Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3ll6vkl66i22n,bafyreigew4iixyr6tnyjhusja5jcte5goqpjx3u3dbqyjr5hdxlwhepxky,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-03-25T08:55:14.840Z,app.bsky.embed.external,How a magazine editor was accidentally added to a top-secret chat group,blob,bafkreibjhpeluq7y4oa6sokregqd7psyd2r3pjs2c7lp3daz37fexvafam,image/jpeg,260691.0,A shambolic leak reveals Team Trump’s contempt for allies,https://econ.st/4kYCTDL,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/4kYCTDL'}], 'index': {'byteEnd': 166, 'byteStart': 151}}]",['en'],The exchange will only heighten alarm in Europe. It will stoke fears that America could fast turn from a protector into something more like a predator econ.st/4kYCTDL,app.bsky.embed.external#view,https://econ.st/4kYCTDL,A shambolic leak reveals Team Trump’s contempt for allies,How a magazine editor was accidentally added to a top-secret chat group,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreibjhpeluq7y4oa6sokregqd7psyd2r3pjs2c7lp3daz37fexvafam@jpeg,19,38,149,3,2025-03-25T08:55:17.684Z,False,False,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:lg6hkdrtipy2it5hxwgv4a62/app.bsky.feed.post/3ll365kv6322t,bafyreifw2gexx24qys3asc3nlqpe47wynruwryeawzoffpakvycirywzke,did:plc:lg6hkdrtipy2it5hxwgv4a62,mattsteinglass.bsky.social,Matt Steinglass,https://cdn.bsky.app/img/avatar/plain/did:plc:lg6hkdrtipy2it5hxwgv4a62/bafkreif7o6wqghgeqi357fwyxotifdjfr6usmc5ehwpszarlxwsxuxowve@jpeg,False,False,[],2023-10-05T09:45:05.198Z,app.bsky.feed.post,2025-03-23T21:18:23.059Z,app.bsky.embed.external,Ekrem Imamoglu’s supporters have chosen him to run anyway,blob,bafkreiasd7ce7pflrddntd7rlqpykpakniajqnqlctq2fuygywqddfltgq,image/jpeg,503990.0,"President Erdogan jails his rival, and endangers Turkey’s democracy",https://economist.com/europe/2025/03/23/president-erdogan-jails-his-rival-and-endangers-turkeys-democracy?giftId=6c5f6ba9-4780-47ff-ac10-70e10ae5a0b1&utm_campaign=gifted_article,,['en'],"“Turkey is nearing a point of no return. Only last week, its government was still what political scientists call a competitive authoritarian regime…But on March 19th police detained Mr Imamoglu, who has emerged as Mr Erdogan’s strongest rival. What remains is close to naked autocracy.”",app.bsky.embed.external#view,https://economist.com/europe/2025/03/23/president-erdogan-jails-his-rival-and-endangers-turkeys-democracy?giftId=6c5f6ba9-4780-47ff-ac10-70e10ae5a0b1&utm_campaign=gifted_article,"President Erdogan jails his rival, and endangers Turkey’s democracy",Ekrem Imamoglu’s supporters have chosen him to run anyway,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:lg6hkdrtipy2it5hxwgv4a62/bafkreiasd7ce7pflrddntd7rlqpykpakniajqnqlctq2fuygywqddfltgq@jpeg,15,80,256,6,2025-03-23T21:18:25.555Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-24T10:41:54.852Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:pph7kpffzisvspkqf3o4r76o/app.bsky.feed.post/3ll45fbwyts2j,bafyreifnypszjphjmb2iyocaxihw2ynh7gu3u6lfk5wg4ravpvtctqv2ju,did:plc:pph7kpffzisvspkqf3o4r76o,glcarlstrom.bsky.social,Gregg Carlstrom,https://cdn.bsky.app/img/avatar/plain/did:plc:pph7kpffzisvspkqf3o4r76o/bafkreifgq6eddxfbf6qurwndh3cpu6pqsk4sxzg2jak7vxij3j27m32r5e@jpeg,False,False,[],2023-09-15T19:22:34.610Z,app.bsky.feed.post,2025-03-24T06:37:28.115Z,,,,,,,,,,['en'],"Back to work after a week off and wanted to belatedly share thoughts on America's Middle East policy after a trip to DC this month. The first of which is that Trump has a skeleton crew: if personnel is policy, there's almost no policy because there are almost no personnel. 🧵",,,,,,10,153,413,31,2025-03-24T06:37:28.654Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-24T10:41:10.052Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:5jxq665jzrekunbjdjgixupa/app.bsky.feed.post/3ll46agcqu22m,bafyreid6fgckxhz4vxovodkvxhhdwm2ikoimq645y64onw52ng6b5dcm3u,did:plc:5jxq665jzrekunbjdjgixupa,owenwntr.bsky.social,Owen Winter,https://cdn.bsky.app/img/avatar/plain/did:plc:5jxq665jzrekunbjdjgixupa/bafkreicig4xrgtojs2fvk2tooh4d2iyobbimjjg24m2o2j52fywuysir2u@jpeg,False,False,[],2023-11-05T11:08:00.501Z,app.bsky.feed.post,2025-03-24T06:52:38.664Z,app.bsky.embed.external,They make the country look better than America,blob,bafkreidtukcl6opqt5jnfzgwgf2iwxzce23xxb76gruvhflcnxbapgktga,image/jpeg,243149.0,New data show that the class divide in Britain may not be so wide,https://www.economist.com/britain/2025/03/24/new-data-show-that-the-class-divide-in-britain-may-not-be-so-wide,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/britain/2025/03/24/new-data-show-that-the-class-divide-in-britain-may-not-be-so-wide'}], 'index': {'byteEnd': 174, 'byteStart': 141}}]",['en'],"I had a sneak peek at some data which is being published by Meta today, showing that Britain is less divided by class than you might expect: www.economist.com/britain/2025...",app.bsky.embed.external#view,https://www.economist.com/britain/2025/03/24/new-data-show-that-the-class-divide-in-britain-may-not-be-so-wide,New data show that the class divide in Britain may not be so wide,They make the country look better than America,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:5jxq665jzrekunbjdjgixupa/bafkreidtukcl6opqt5jnfzgwgf2iwxzce23xxb76gruvhflcnxbapgktga@jpeg,11,27,97,7,2025-03-24T06:52:41.550Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-03-24T10:40:35.347Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
